row_type,agent,tau_k,name,rmse,nll,msll,avg_step_ms,avg_pred_ms,avg_detect_ms,avg_upd_ms,route_main,route_critic,alarms,tp,fp,fn,tn,precision,recall,f1,time,t,y_obs,y_true_gt,mu,var,sigma,lab_curr,route,pred_alarm,gt_anomaly,w_evt,rolled_m,rolled_c
detail,7,7,,,,,,,,,,,,,,,,,,,2288.0,2288.0,0.0136117138916009,0.0015728162518274,0.003616339543675609,0.0014794833504860278,0.03846405270490914,clean,main,0.0,0.0,0.34541428497780924,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2289.0,2289.0,0.006946248661188,0.0016802849000146,0.004452190804096159,0.0014084655812354008,0.03752952945662123,clean,main,0.0,0.0,0.23299112673761324,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2290.0,2290.0,-0.02289266,0.0011888260086401,0.0053840802604195135,0.001519712428812672,0.03898348918212263,uncertain,critic,0.0,0.0,0.06451432932994772,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2291.0,2291.0,-0.003772434,0.0010896008118432,0.005926070110136192,0.001461071386437277,0.03822396351030695,clean,main,0.0,0.0,0.5185228861837772,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2292.0,2292.0,0.0099383581705201,0.0012665759590167,0.006246889021676603,0.0015468525173391798,0.039330045986995486,clean,main,0.0,0.0,0.21810343150944034,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2293.0,2293.0,0.0267056774318338,0.0017753579884731,0.006415585112334821,0.0014616388686114763,0.038231385910158636,uncertain,critic,0.0,0.0,0.08717337328271735,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2294.0,2294.0,0.0248721741452397,0.0022372943116084,0.00780645104306356,0.001555000908226367,0.0394334998221863,clean,main,0.0,0.0,0.402273660057483,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2295.0,2295.0,-0.007552683,0.0020414947617103,0.00964905344075917,0.0019817081871538037,0.04451638111025877,clean,main,0.0,0.0,0.34634554785363103,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2296.0,2296.0,0.017262757977667,0.0023459200260295,0.009226148455786981,0.002224398449362893,0.047163528805242015,clean,main,0.0,0.0,0.3602774063597304,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2297.0,2297.0,0.0313609439898507,0.0029262205053059,0.010290387397118258,0.0022683642272702475,0.047627347472541944,uncertain,critic,0.0,1.0,0.1691835572373821,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2298.0,2298.0,0.0004645256712697,0.0028769866086252,0.010140425013859363,0.001976542150239366,0.04445831924667605,clean,main,0.0,0.0,0.40534404752791986,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2299.0,2299.0,0.0393282391428146,0.003606011659309,0.009390730162214563,0.0017555390908525657,0.04189915382024517,uncertain,critic,0.0,1.0,0.22204428166500034,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2300.0,2300.0,0.0124227743621183,0.0037823469133652,0.009015078580137774,0.0017227281005851528,0.041505759848304825,clean,main,0.0,0.0,0.5218794679525147,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2301.0,2301.0,0.0064827419568312,0.0038363548142345,0.008951911942699698,0.0020320567833939872,0.045078340512867014,clean,main,0.0,0.0,0.07721750680602557,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2302.0,2302.0,0.044560217697508,0.0046508320718999,0.008691259070343089,0.001977802719213786,0.044472493962153574,uncertain,critic,0.0,1.0,0.05727684462520399,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2303.0,2303.0,0.0184527827192001,0.0049268710848459,0.009219237147248937,0.0017510637687156473,0.04184571386313833,clean,main,0.0,0.0,0.5770501472010179,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2304.0,2304.0,0.0045029638115554,0.0049183929393801,0.00978558857346354,0.0017598451120546357,0.04195050788792235,clean,main,0.0,0.0,0.19775985501933646,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2305.0,2305.0,0.0181117532419394,0.0051822601454313,0.010140334974488907,0.001660994884166113,0.04075530498188074,clean,main,0.0,0.0,0.11380528781089205,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2306.0,2306.0,0.0260242602114987,0.0055991001467527,0.011221887721104402,0.0017942534467160517,0.04235862895226959,clean,main,0.0,0.0,0.16995335340149054,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2307.0,2307.0,0.0327501313063183,0.006142120769944,0.012274308745673906,0.001900665258883704,0.043596619810298415,clean,main,0.0,0.0,0.2942333885197811,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2308.0,2308.0,0.0053541556362096,0.0061263614672693,0.013624390284398344,0.0020728379118353474,0.045528429709746715,clean,main,0.0,0.0,0.3836303915708499,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2309.0,2309.0,0.0368852692564325,0.0067415396230526,0.01360354224166798,0.0022541168976352947,0.04747754098134501,uncertain,critic,0.0,1.0,0.183515120912062,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2310.0,2310.0,0.0229460576496138,0.0070656299835838,0.013707685987445003,0.0020653604782178464,0.04544623722837619,clean,main,0.0,0.0,0.4192748222784216,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2311.0,2311.0,0.0253442953594267,0.0074312032911006,0.013453674575763248,0.00184747311071787,0.04298224180656321,clean,main,0.0,0.0,0.19268667424845687,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2312.0,2312.0,-0.005356046,0.0071754583100279,0.013316129921606273,0.0014729986465289834,0.03837966449213676,clean,main,0.0,0.0,0.24337548766584627,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2313.0,2313.0,-0.005997257,0.0069120040055085,0.011948970521858485,0.0014265911647575612,0.03777024178844453,clean,main,0.0,0.0,0.3587789095687719,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2314.0,2314.0,0.0328046130136949,0.0074298561856722,0.010672311140825669,0.0016379188650267346,0.04047121032322526,uncertain,critic,0.0,0.0,0.346336429894873,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2315.0,2315.0,0.0085441848044342,0.0074521427580475,0.01109751045628926,0.0017363075970823038,0.041669024431612314,clean,main,0.0,0.0,0.4112722417503317,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2316.0,2316.0,0.015052128848288,0.0076041424798523,0.010695117351161621,0.0017221540912986527,0.04149884445739005,clean,main,0.0,0.0,0.04703592732265738,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2317.0,2317.0,0.029059445324783,0.0080332485367509,0.01107976313475563,0.0014899850408546145,0.03860032436203891,clean,main,0.0,0.0,0.09718280543977709,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2318.0,2318.0,0.0011262682542121,0.0078951089311001,0.012039219816306965,0.0011773027837255648,0.03431184611363202,clean,main,0.0,0.0,0.34945889232399796,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2319.0,2319.0,-0.020724937,0.0073227080100584,0.011727266111226679,0.0011841783907399408,0.034411893158324505,uncertain,critic,0.0,1.0,0.2234480286995204,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2320.0,2320.0,0.0243579521398644,0.0076634128926545,0.011864575190376949,0.0012456947620678074,0.035294401285016964,clean,main,0.0,0.0,0.5350678655497197,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2321.0,2321.0,0.0037465459816535,0.0075850755544345,0.012641233347405297,0.0014150537013151979,0.037617199541103506,clean,main,0.0,0.0,0.2507615330577936,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2322.0,2322.0,0.0470837455446182,0.0083750489542382,0.012911337480543746,0.00138946714425644,0.037275556927515385,uncertain,critic,0.0,1.0,0.18530263203582997,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2323.0,2323.0,0.0159806537068554,0.0085271610492905,0.013143817947396502,0.0011752684513816815,0.034282188544223394,clean,main,0.0,0.0,0.545530619501994,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2324.0,2324.0,0.0450346673982691,0.0092573111762701,0.012461502919903666,0.0010672156839136744,0.03266826723157619,uncertain,critic,0.0,1.0,0.06580826358752556,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2325.0,2325.0,0.0226452052878104,0.0095250690585009,0.0125672189482217,0.0010830554967864595,0.032909808519443855,clean,main,0.0,0.0,0.5209955638255352,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2326.0,2326.0,-0.001556684,0.0093034339928711,0.012626018838260014,0.0012579116857737282,0.03546705070588374,clean,main,0.0,0.0,0.2040213182498528,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2327.0,2327.0,0.0109267661153133,0.00933590063532,0.01196392168293115,0.001187180077346879,0.034455479641805585,clean,main,0.0,0.0,0.26592556127213896,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2328.0,2328.0,0.0357136023610852,0.0098634546698353,0.011520761194750196,0.0011151150197013081,0.03339333795386901,uncertain,critic,0.0,0.0,0.017722342330796947,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2329.0,2329.0,0.0130719260434615,0.0099276240973078,0.01128617785091268,0.0010750036642372843,0.03278724850055711,clean,main,0.0,0.0,0.4157718066200735,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2330.0,2330.0,0.0007926378182433,0.0097449243717265,0.010749576108802932,0.0011067636527559133,0.03326805754407542,clean,main,0.0,0.0,0.048772828261538614,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2331.0,2331.0,0.0298482746708157,0.0101469913777083,0.011076254018449238,0.0010396191771212078,0.032243126044495245,clean,main,0.0,0.0,0.1944586658478853,1.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2332.0,2332.0,0.0472221919965948,0.010888495390086,0.012297171364312427,0.001175752549703431,0.03428924831056276,attack,alarm,1.0,1.0,0.34472562755216196,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2333.0,2333.0,0.0351323974888437,0.0113733734320612,0.012737730028518447,0.0011864679050567757,0.03444514341756724,uncertain,critic,0.0,0.0,0.6383064629200457,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2334.0,2334.0,0.0070295147949935,0.0112864962593198,0.013404369533909968,0.0014670428166558766,0.038301994943551916,clean,main,0.0,0.0,0.47379142055299484,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2335.0,2335.0,-0.005225088,0.0109562645790371,0.01296693467390359,0.0017809482606378358,0.042201282689485115,clean,main,0.0,0.0,0.13906674589945167,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2336.0,2336.0,0.0035754482577953,0.0108086482526123,0.012783625728751462,0.0016945725145190507,0.041165185709760264,clean,main,0.0,0.0,0.3885759564206315,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2337.0,2337.0,0.0368324206877916,0.0113291237013158,0.012326770904493925,0.001708129519905817,0.041329523586726924,uncertain,critic,0.0,0.0,0.2040219201345258,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2338.0,2338.0,0.0368972855037049,0.0118404869373636,0.013057642830306993,0.0014889009289843942,0.038586279024860566,uncertain,critic,0.0,0.0,0.49072488108327905,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2339.0,2339.0,0.0099570126665865,0.0118028174519481,0.013196612208867154,0.001395048031645124,0.03735034178752752,clean,main,0.0,0.0,0.48211953833005683,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2340.0,2340.0,-0.006802639,0.0114307083203899,0.011633025942591406,0.0014258266429098409,0.037760119741730706,clean,main,0.0,0.0,0.05068040697896814,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2341.0,2341.0,0.0036602955275011,0.0112753000645321,0.011714209753911357,0.0012997138257462321,0.036051544013346114,clean,main,0.0,0.0,0.3821197233746053,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2342.0,2342.0,-0.013994571,0.0107699026460421,0.010993335726361408,0.0014862086934632778,0.03855137732251959,uncertain,critic,0.0,0.0,0.1676892027875373,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2343.0,2343.0,0.0105959753534386,0.01076642410019,0.011256010458691356,0.0013196477370978463,0.03632695606705641,clean,main,0.0,0.0,0.47032260727663844,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2344.0,2344.0,0.0391919862387258,0.0113349353429608,0.010553607727986358,0.0013543398494144602,0.03680135662464715,uncertain,critic,0.0,1.0,0.008987088209102323,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2345.0,2345.0,0.007078558924778,0.0112498078145971,0.01176861536469733,0.001243799260526541,0.035267538339477864,clean,main,0.0,0.0,0.5159850951928149,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2346.0,2346.0,0.0151940779836367,0.0113286932179779,0.01128149055612142,0.001370213563056354,0.037016395867998195,clean,main,0.0,0.0,0.08403636527903857,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2347.0,2347.0,-0.005602012,0.0109900791203464,0.011913432385682004,0.0012901117222218108,0.03591812526040036,clean,main,0.0,0.0,0.0958155703841882,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2348.0,2348.0,0.0291634235935301,0.0113535460098101,0.012119131480175275,0.0012556133227889315,0.03543463450903553,clean,main,0.0,0.0,0.35290200199846344,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2349.0,2349.0,0.0336045827882059,0.011798566745378,0.012707715791026593,0.0012626114362606071,0.03553324409986523,uncertain,critic,0.0,0.0,0.3611824555686922,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2350.0,2350.0,0.0081977264122558,0.0117265499387156,0.013175701122174307,0.0011598007708531867,0.034055847821676484,clean,main,0.0,0.0,0.41731167619348974,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2351.0,2351.0,0.0179282552793644,0.0118505840455286,0.011654850748395893,0.0012108241894458012,0.03479689913549484,clean,main,0.0,0.0,0.09391205368623334,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2352.0,2352.0,0.012892955337047,0.0118714314713589,0.01170617015441083,0.001141042387020749,0.03377931892476148,clean,main,0.0,0.0,0.14799088827952633,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2353.0,2353.0,-0.022770404,0.011178594769656,0.011198163983204081,0.0012272037555571059,0.03503146807596145,uncertain,critic,0.0,1.0,0.0370144215928041,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2354.0,2354.0,0.0110048819429189,0.0111751205131212,0.012367699027168876,0.001115488207453163,0.03339892524398297,clean,main,0.0,0.0,0.5655815147519772,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2355.0,2355.0,-0.008180145,0.0107880152028222,0.011962215664394801,0.001158342769398618,0.03403443505331943,uncertain,critic,0.0,0.0,0.008812357522160807,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2356.0,2356.0,0.001586506007937,0.0106039850189245,0.0133175969572845,0.0010955823758442805,0.03309958271405065,clean,main,0.0,0.0,0.38318714153450706,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2357.0,2357.0,0.0416630846569463,0.0112251670116849,0.013363923121128014,0.0012316786769580733,0.0350952799811894,uncertain,critic,0.0,1.0,0.23283810541010874,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2358.0,2358.0,0.0427663458269849,0.0118559905879909,0.014587685081618434,0.0014110850939725553,0.03756441259986046,uncertain,critic,0.0,1.0,0.4930183310786469,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2359.0,2359.0,-0.013138522,0.0113561003308137,0.015820271276495223,0.001829112900885932,0.04276812949949918,uncertain,critic,0.0,0.0,0.4880734472740147,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2360.0,2360.0,0.0226638256750471,0.0115822548376984,0.01660984320196083,0.002553526528583563,0.050532430463847304,clean,main,0.0,0.0,0.4593142563780489,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2361.0,2361.0,0.0585388458997471,0.0125213866589393,0.01733225850865331,0.003455213482906776,0.058781063982432095,uncertain,critic,0.0,1.0,0.1441449853851008,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2362.0,2362.0,0.056327309014528,0.0133975051060511,0.019783151275429,0.00323754423491478,0.05689942209649216,uncertain,critic,0.0,1.0,0.5888193435444075,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2363.0,2363.0,0.0303011156839,0.0137355773176081,0.020282324532763924,0.003118676244479584,0.0558451094052074,clean,main,0.0,0.0,0.5440019978801843,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2364.0,2364.0,0.0171425390900067,0.0138037165530561,0.019842006691100453,0.0029258400243888888,0.05409103460268521,clean,main,0.0,0.0,0.21589486137393188,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2365.0,2365.0,0.0556855425878028,0.014641353073751,0.018875813641229422,0.002524548166395015,0.05024488199204985,uncertain,critic,0.0,1.0,0.036942373202427436,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2366.0,2366.0,0.0383734147584398,0.0151159943074448,0.019711343416833414,0.0017975579187045618,0.04239761689888433,clean,main,0.0,0.0,0.5251282431063601,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2367.0,2367.0,-0.005026827,0.0147131378716163,0.019046745716947127,0.0015297374496134198,0.039111858171319604,clean,main,0.0,0.0,0.32969243979493823,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2368.0,2368.0,0.016685631300052,0.014752587740185,0.01693715835142512,0.0012989447515397482,0.03604087612059047,clean,main,0.0,0.0,0.37464878632474174,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2369.0,2369.0,0.0247323378685446,0.0149521827427522,0.015436476729229532,0.0014800677878126247,0.03847164914339681,clean,main,0.0,0.0,0.010840253822119061,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2370.0,2370.0,-0.015398377,0.0143451715528364,0.01585789095487678,0.0016232736364380418,0.040289870146701164,uncertain,critic,0.0,1.0,0.16928903983490895,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2371.0,2371.0,-0.014298138,0.0137723053590109,0.016469250783516076,0.001629079236838839,0.040361853733926034,uncertain,critic,0.0,1.0,0.46152043350286576,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2372.0,2372.0,0.0365820841229202,0.0142285009342891,0.016486901963930198,0.0016612231032154675,0.04075810475494988,clean,main,0.0,0.0,0.44571754150204823,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2373.0,2373.0,0.0239169292490549,0.0144222695005844,0.01782227767817039,0.00160488829510575,0.04006105708922007,clean,main,0.0,0.0,0.32806446943825796,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2374.0,2374.0,-0.00460516,0.0140417209177962,0.01788492856702822,0.00175385900614004,0.041879099872609966,clean,main,0.0,0.0,0.11352059442328533,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2375.0,2375.0,0.0083865152422855,0.013928616804286,0.017470653927357565,0.0015973031295392105,0.03996627490196216,clean,main,0.0,0.0,0.35564458614006456,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2376.0,2376.0,0.017480271476707,0.0139996498977344,0.016579974060321447,0.0016496960465505605,0.0406164504425308,clean,main,0.0,0.0,0.15536944717162016,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2377.0,2377.0,-0.015311682,0.0134134232525346,0.01635497130555704,0.0016188516112105834,0.04023495509144484,uncertain,critic,0.0,1.0,0.020364899526260305,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2378.0,2378.0,0.0356314052540245,0.0138577828925644,0.01678037385833962,0.0015665271790890809,0.03957937820493244,clean,main,0.0,0.0,0.4632170469988136,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2379.0,2379.0,0.0015023875513009,0.0136106749857391,0.016923942541329347,0.0016364453059545233,0.040453001198360095,clean,main,0.0,0.0,0.3110222188135918,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2380.0,2380.0,0.0104171603260883,0.0135468046925461,0.016366816462612052,0.0015551785774256342,0.0394357525276954,clean,main,0.0,0.0,0.25418721132242017,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2381.0,2381.0,0.0174566931883907,0.013625002462463,0.016030312526509775,0.0015164390545863537,0.038941482439505994,clean,main,0.0,0.0,0.10448081521072106,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2382.0,2382.0,0.0341143247841004,0.0140347889088958,0.016336121226695706,0.00131147458750599,0.036214287063339935,clean,main,0.0,0.0,0.02820288905114121,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2383.0,2383.0,0.0348554251668461,0.0144512016340548,0.017417165447307887,0.0011625696299262292,0.03409647532995499,clean,main,0.0,0.0,0.29518401576699904,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2384.0,2384.0,0.0505837874271038,0.0151738533499157,0.018304690504453887,0.0010456029177149972,0.03233578385805727,uncertain,critic,0.0,1.0,0.29317077016634085,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2385.0,2385.0,0.0375595209674101,0.0156215667022656,0.01932356876357233,0.0010540422394682456,0.03246601668619428,clean,main,0.0,0.0,0.4734147793876611,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2386.0,2386.0,0.0114434372300935,0.0155380041128222,0.01994411971629716,0.00116464117299583,0.03412683948149652,clean,main,0.0,0.0,0.3020494850452281,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2387.0,2387.0,0.0220113068098631,0.015667470166763,0.02033438650506004,0.0014011447690760444,0.03743186836207945,clean,main,0.0,0.0,0.1476155322773911,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2388.0,2388.0,0.0430583296580592,0.0162152873565889,0.020284493320460187,0.0013136893519768373,0.03624485276528017,clean,main,0.0,0.0,0.03339361242690386,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2389.0,2389.0,0.0125412899768512,0.0161418074089942,0.020347742391074918,0.0010555350214649047,0.03248899846817234,clean,main,0.0,0.0,0.3619076949744796,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2390.0,2390.0,-0.009923784,0.0156204955731642,0.019241993230228256,0.001079361922771542,0.0328536439801058,uncertain,critic,0.0,0.0,0.1379951292678142,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2391.0,2391.0,-0.011548544,0.015077114788614,0.01839046377592163,0.0013549902912409677,0.03681019276288794,uncertain,critic,0.0,0.0,0.43675022753157555,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2392.0,2392.0,0.0038949728280897,0.0148534719494035,0.018369226963423944,0.0014266568890454155,0.03777111183226429,clean,main,0.0,0.0,0.44099383054127095,1.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2393.0,2393.0,0.0318794944570136,0.0151939923995557,0.017638060666576524,0.001651790782828873,0.040642229058319046,clean,main,0.0,0.0,0.24561424343336835,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2394.0,2394.0,0.0360889207474428,0.0156118909665134,0.018854054606620155,0.001405259526303567,0.037486791357804514,clean,main,0.0,0.0,0.30781028664286436,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2395.0,2395.0,-0.011008029,0.0150794925595314,0.02032104156831731,0.0012683751570155438,0.03561425496926117,uncertain,critic,0.0,0.0,0.3622131745842254,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2396.0,2396.0,0.0439511038234489,0.0156569247848097,0.02070745190041575,0.0012194961679158726,0.034921285313056175,uncertain,critic,0.0,1.0,0.5632022553794522,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2397.0,2397.0,0.012932327608317,0.0156024328412799,0.021328822749988437,0.0013260497834726474,0.036414966476335624,clean,main,0.0,0.0,0.4354277690209867,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2398.0,2398.0,0.0425466310801823,0.0161413168060579,0.021841404338517202,0.001446350989892925,0.03803092149676267,uncertain,critic,0.0,0.0,0.19708379583565794,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2399.0,2399.0,0.0508600109953349,0.0168356906898435,0.021568437406675446,0.0014141081280077301,0.03760462907685343,uncertain,critic,0.0,1.0,0.4000168891147149,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2400.0,2400.0,0.0332351125400615,0.0171636791268478,0.022058015381052724,0.0014695233069322957,0.03833436196067825,clean,main,0.0,0.0,0.5056124766303784,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2401.0,2401.0,0.0541154025924617,0.0179027135961601,0.022601291487641173,0.0015320030889213855,0.039140811040669375,uncertain,critic,0.0,1.0,0.23060699236759985,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2402.0,2402.0,0.0227151819239843,0.0179989629627166,0.02294035258303398,0.0015112503131209383,0.03887480306214989,clean,main,0.0,0.0,0.5224212982865772,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2403.0,2403.0,0.0328278315577027,0.0182955403346163,0.023544002892717655,0.0018796543020438673,0.04335498012966754,clean,main,0.0,0.0,0.005638525509993442,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2404.0,2404.0,0.0296203269035603,0.0185220360659952,0.02472960980692928,0.0021007809957815145,0.04583427752001241,clean,main,0.0,0.0,0.19106246131912719,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2405.0,2405.0,0.0211623324334298,0.0185748419933439,0.02586320261206968,0.0025689295172636856,0.05068460828756286,clean,main,0.0,0.0,0.1052973084128429,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2406.0,2406.0,0.0515310770542764,0.0192339666945625,0.026385735288685215,0.0031479089978869086,0.05610622958181122,uncertain,critic,0.0,1.0,0.10068462365929698,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2407.0,2407.0,0.0315843737745815,0.0194809748361629,0.0287317410147164,0.004139749963238496,0.06434088873522416,clean,main,0.0,0.0,0.4356153513262032,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2408.0,2408.0,0.0733945089741642,0.0205592455189229,0.030010565684152887,0.006457309651096989,0.08035738703502615,uncertain,critic,0.0,1.0,0.07644282147170589,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2409.0,2409.0,0.0580158472881713,0.0213083775543079,0.03513020926341644,0.006095949490986476,0.07807656172620869,uncertain,critic,0.0,1.0,0.6027956005019255,0.0,1.0
detail,7,7,,,,,,,,,,,,,,,,,,,2410.0,2410.0,0.042833499149318,0.0217388799862081,0.03224226802559438,0.004804249697915771,0.06931269507035324,clean,main,0.0,0.0,0.41565317258286216,0.0,0.0
detail,7,7,,,,,,,,,,,,,,,,,,,2411.0,2411.0,0.0277592009629608,0.0218592864057431,0.027800061829141236,0.002196454843619484,0.04686635086732788,clean,main,0.0,0.0,0.23758300402352328,0.0,0.0
