series,family,split,method,config,seed,warmup,n,sliding_window,n_anom_eval,elapsed_s,AUC_PR,AUC_ROC,PointF1_opt,VUS_PR,VUS_ROC,precision,recall,F1,tp,fp,fn
003_NAB_id_3_WebService_tr_1362_1st_1462.csv,NAB,tuning,rrcf,sh8_ts256,0,500,15852,21,1523,46.9,0.1176023576472056,0.4980504299608856,0.1838638633934907,0.113966490371971,0.5050324338064752,,,,,,
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,NAB,eva,guardgp,default,0,500,4031,289,430,5.4,0.1330750334978541,0.4582115296640994,0.2171149542214002,0.1755871267035547,0.5491746473326311,0.35,0.0162790697674418,0.0311111111111111,7.0,13.0,423.0
551_YAHOO_id_1_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,105,1,3.1,1.0,1.0,0.999995000025,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0
552_YAHOO_id_2_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,100,1,3.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
555_YAHOO_id_5_WebService_tr_500_1st_730.csv,YAHOO,eva,guardgp,default,0,500,1680,24,4,3.2,0.0490385903231207,0.7865646258503401,0.1999952001151972,0.1505196951878938,0.945880458678031,0.0,0.0,0.0,0.0,0.0,4.0
558_YAHOO_id_8_WebService_tr_500_1st_1125.csv,YAHOO,eva,guardgp,default,0,500,1427,24,80,3.1,0.0686725193007426,0.2729043683589138,0.163439287794062,0.0896006311277121,0.4062419271169616,0.05,0.0125,0.02,1.0,19.0,79.0
560_YAHOO_id_10_Synthetic_tr_500_1st_893.csv,YAHOO,tuning,guardgp,default,0,500,1421,158,1,2.9,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
562_YAHOO_id_12_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,126,1,3.0,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
004_NAB_id_4_Facility_tr_1007_1st_1437.csv,NAB,tuning,rrcf,sh8_ts256,0,500,4031,50,402,23.8,0.1312115360229346,0.4428925999596139,0.2058123981412694,0.135030573849096,0.4616662788653806,,,,,,
568_YAHOO_id_18_WebService_tr_500_1st_333.csv,YAHOO,tuning,guardgp,default,0,500,1680,24,1,3.1,0.3333333333333333,0.998303647158609,0.4999962500281247,0.2553931319199322,0.9979968559195376,0.0,0.0,0.0,0.0,0.0,1.0
570_YAHOO_id_20_Synthetic_tr_500_1st_658.csv,YAHOO,eva,guardgp,default,0,500,1421,135,4,3.3,1.0,1.0,0.999995000025,1.0,1.0,0.6666666666666666,1.0,0.8,4.0,2.0,0.0
571_YAHOO_id_21_Synthetic_tr_500_1st_623.csv,YAHOO,eva,guardgp,default,0,500,1421,35,9,3.0,1.0,1.0,0.999995000025,0.9737519235279471,0.99982730283442,0.9,1.0,0.9473684210526316,9.0,1.0,0.0
573_YAHOO_id_23_Synthetic_tr_500_1st_623.csv,YAHOO,tuning,guardgp,default,0,500,1421,35,9,3.1,1.0,1.0,0.999995000025,0.9737519235279471,0.99982730283442,0.9,1.0,0.9473684210526316,9.0,1.0,0.0
007_NAB_id_7_Traffic_tr_624_1st_2087.csv,NAB,tuning,rrcf,sh8_ts256,0,500,2499,5,248,12.4,0.2345904374426256,0.6006291335826532,0.264442943028262,0.2256208207738262,0.6044277135909177,,,,,,
579_YAHOO_id_29_WebService_tr_500_1st_1342.csv,YAHOO,eva,guardgp,default,0,500,1680,24,1,3.3,0.1111111111111111,0.993214588634436,0.1999982000161998,0.1,0.994062765055131,0.0,0.0,0.0,0.0,0.0,1.0
583_YAHOO_id_33_WebService_tr_500_1st_1616.csv,YAHOO,tuning,guardgp,default,0,500,1680,24,1,3.2,0.0188679245283018,0.9558948261238338,0.0370366735289449,0.0188679245283018,0.9575911789652244,0.0,0.0,0.0,0.0,4.0,1.0
603_YAHOO_id_53_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,4,1,3.0,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
643_YAHOO_id_93_WebService_tr_500_1st_1038.csv,YAHOO,tuning,guardgp,default,0,500,1680,24,1,2.9,0.0040816326530612,0.7930449533502969,0.0081300003312975,0.0040485829959514,0.7930449533502967,0.0,0.0,0.0,0.0,0.0,1.0
644_YAHOO_id_94_WebService_tr_500_1st_1078.csv,YAHOO,eva,guardgp,default,0,500,1435,24,75,3.0,0.0556798287441739,0.3137054263565891,0.1540069817341296,0.0734934863693877,0.4182303140417883,0.0,0.0,0.0,0.0,11.0,75.0
645_YAHOO_id_95_WebService_tr_500_1st_1047.csv,YAHOO,eva,guardgp,default,0,500,1680,24,1,3.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
012_NAB_id_12_Synthetic_tr_1007_1st_2787.csv,NAB,tuning,rrcf,sh8_ts256,0,500,4031,288,513,20.0,0.1378991075787997,0.4523657276613225,0.2544709364004168,0.1742764873523647,0.5508459154056577,,,,,,
649_YAHOO_id_99_WebService_tr_500_1st_1386.csv,YAHOO,eva,guardgp,default,0,500,1680,168,1,3.3,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
657_YAHOO_id_107_WebService_tr_500_1st_1260.csv,YAHOO,eva,guardgp,default,0,500,1440,4,1,2.9,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
658_YAHOO_id_108_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,125,1,3.0,1.0,1.0,0.999995000025,1.0,1.0,0.0294117647058823,1.0,0.0571428571428571,1.0,33.0,0.0
021_NAB_id_21_WebService_tr_500_1st_565.csv,NAB,tuning,rrcf,sh8_ts256,0,500,1623,24,160,7.8,0.2290258296889546,0.5595664589823468,0.2755509729157192,0.2590549430189833,0.608203529008391,,,,,,
672_YAHOO_id_122_WebService_tr_500_1st_857.csv,YAHOO,eva,guardgp,default,0,500,1680,24,1,3.3,0.03125,0.9737065309584394,0.0606054729166262,0.046205895415786,0.9769457436716472,0.0,0.0,0.0,0.0,0.0,1.0
680_YAHOO_id_130_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,118,1,3.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
560_YAHOO_id_10_Synthetic_tr_500_1st_893.csv,YAHOO,tuning,rrcf,sh8_ts256,0,500,1421,158,1,5.8,0.125,0.992391304347826,0.2222202469311383,0.9100457868567792,0.9996546311462182,,,,,,
689_YAHOO_id_139_WebService_tr_500_1st_1073.csv,YAHOO,eva,guardgp,default,0,500,1680,24,1,3.2,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
693_YAHOO_id_143_WebService_tr_500_1st_1003.csv,YAHOO,eva,guardgp,default,0,500,1427,24,2,3.0,1.0,1.0,0.999995000025,0.625,0.9991891891891888,0.6666666666666666,1.0,0.8,2.0,1.0,0.0
568_YAHOO_id_18_WebService_tr_500_1st_333.csv,YAHOO,tuning,rrcf,sh8_ts256,0,500,1680,24,1,8.7,0.0769230769230769,0.989821882951654,0.1428558163388482,0.1928446349628975,0.9949255585657388,,,,,,
701_YAHOO_id_151_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,156,1,2.9,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
723_YAHOO_id_173_WebService_tr_500_1st_1214.csv,YAHOO,eva,guardgp,default,0,500,1420,48,2,3.1,1.0,1.0,0.999995000025,0.7854317413685555,0.9995324804753712,0.3333333333333333,1.0,0.5,2.0,4.0,0.0
573_YAHOO_id_23_Synthetic_tr_500_1st_623.csv,YAHOO,tuning,rrcf,sh8_ts256,0,500,1421,35,9,6.7,0.3039048097871627,0.987938596491228,0.4999962500281247,0.793450173883876,0.9966074533057926,,,,,,
724_YAHOO_id_174_WebService_tr_500_1st_1030.csv,YAHOO,eva,guardgp,default,0,500,1680,24,5,3.3,0.7032051282051281,0.9952340425531916,0.7499953125292966,0.4907619575272343,0.9955670563731892,1.0,0.6,0.7499999999999999,3.0,0.0,2.0
734_YAHOO_id_184_WebService_tr_500_1st_768.csv,YAHOO,eva,guardgp,default,0,500,1424,23,227,2.9,0.9632066244747848,0.9796484619419916,0.9103398371524728,0.971260771303758,0.987082279390287,0.9759036144578314,0.7136563876651982,0.8244274809160306,162.0,4.0,65.0
741_YAHOO_id_191_WebService_tr_500_1st_1114.csv,YAHOO,eva,guardgp,default,0,500,1680,24,2,3.2,0.524390243902439,0.983446519524618,0.6666622222518517,0.2899772888161011,0.9767865439978584,1.0,0.5,0.6666666666666666,1.0,0.0,1.0
583_YAHOO_id_33_WebService_tr_500_1st_1616.csv,YAHOO,tuning,rrcf,sh8_ts256,0,500,1680,24,1,7.2,0.25,0.9974554707379136,0.3999968000255998,0.6161817738224358,0.999099498014446,,,,,,
755_YAHOO_id_205_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,125,1,2.9,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
762_YAHOO_id_212_WebService_tr_500_1st_1055.csv,YAHOO,eva,guardgp,default,0,500,1680,24,2,3.4,0.0474269320423166,0.7814091680814941,0.1538435503399173,0.0291553046593687,0.7271008666517718,0.0,0.0,0.0,0.0,0.0,2.0
643_YAHOO_id_93_WebService_tr_500_1st_1038.csv,YAHOO,tuning,rrcf,sh8_ts256,0,500,1680,24,1,7.2,0.0049019607843137,0.8278201865988125,0.0097560004768733,0.0068813550032339,0.8511298513583947,,,,,,
780_YAHOO_id_230_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,154,1,2.9,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
788_YAHOO_id_238_WebService_tr_500_1st_973.csv,YAHOO,eva,guardgp,default,0,500,1680,24,1,3.4,0.0083333333333333,0.899067005937235,0.016528761698231,0.0080645161290322,0.8973706530958442,0.0,0.0,0.0,0.0,0.0,1.0
797_YAHOO_id_247_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,158,1,3.2,0.5,0.9989130434782608,0.6666622222518517,0.25,0.9978260869565192,1.0,1.0,1.0,1.0,0.0,0.0
806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,YAHOO,eva,guardgp,default,0,500,1421,118,1,3.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
807_YAHOO_id_257_WebService_tr_500_1st_1210.csv,YAHOO,eva,guardgp,default,0,500,1424,24,17,3.1,0.5914652042745752,0.985926454374473,0.6666617488857183,0.8836260780486799,0.9973889366293562,1.0,0.1176470588235294,0.2105263157894736,2.0,0.0,15.0
003_NAB_id_3_WebService_tr_1362_1st_1462.csv,NAB,tuning,rrcf,sh16_ts256,0,500,15852,21,1523,87.2,0.1394010135331098,0.4929952268033997,0.1926810965537997,0.1315774925161196,0.5007528222448633,,,,,,
004_NAB_id_4_Facility_tr_1007_1st_1437.csv,NAB,tuning,rrcf,sh16_ts256,0,500,4031,50,402,25.2,0.142031137806156,0.3766466485088142,0.2044222684591153,0.1392206705830842,0.3904699689594449,,,,,,
007_NAB_id_7_Traffic_tr_624_1st_2087.csv,NAB,tuning,rrcf,sh16_ts256,0,500,2499,5,248,11.9,0.2701746792855842,0.5794016322470109,0.265189055349348,0.261140746649692,0.5830200431345584,,,,,,
012_NAB_id_12_Synthetic_tr_1007_1st_2787.csv,NAB,tuning,rrcf,sh16_ts256,0,500,4031,288,513,18.7,0.1403779853621863,0.4474892038283619,0.2543989697883123,0.1769198035942513,0.5493578635967014,,,,,,
021_NAB_id_21_WebService_tr_500_1st_565.csv,NAB,tuning,rrcf,sh16_ts256,0,500,1623,24,160,7.5,0.2797233145669425,0.5991433021806853,0.2996212712226428,0.3097044584088739,0.6464721481270089,,,,,,
560_YAHOO_id_10_Synthetic_tr_500_1st_893.csv,YAHOO,tuning,rrcf,sh16_ts256,0,500,1421,158,1,5.5,0.0384615384615384,0.9728260869565216,0.0740733607750443,0.2638784839190514,0.9940592729435748,,,,,,
568_YAHOO_id_18_WebService_tr_500_1st_333.csv,YAHOO,tuning,rrcf,sh16_ts256,0,500,1680,24,1,7.5,0.0454545454545454,0.9821882951653944,0.0869556899890522,0.1223552619604789,0.9913051407920654,,,,,,
573_YAHOO_id_23_Synthetic_tr_500_1st_623.csv,YAHOO,tuning,rrcf,sh16_ts256,0,500,1421,35,9,6.3,0.3512375022202415,0.973196881091618,0.3636333884540944,0.5863181420127753,0.987560638880333,,,,,,
583_YAHOO_id_33_WebService_tr_500_1st_1616.csv,YAHOO,tuning,rrcf,sh16_ts256,0,500,1680,24,1,6.8,0.008,0.8948261238337574,0.0158728584041824,0.0669821262587422,0.9737196241362104,,,,,,
643_YAHOO_id_93_WebService_tr_500_1st_1038.csv,YAHOO,tuning,rrcf,sh16_ts256,0,500,1680,24,1,6.8,0.0025188916876574,0.6641221374045801,0.0050250755036438,0.004940653654148,0.7587619916422536,,,,,,
001_NAB_id_1_Facility_tr_1007_1st_2014.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,6,343,16.5,0.168366365822168,0.4657544143307081,0.1775805718777814,0.165066818287764,0.4719793018806508,,,,,,
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,eva,rrcf,sh4_ts256,0,500,6000,5,637,25.3,0.1366340143031746,0.5201549133866046,0.2098044238055569,0.1364657351005126,0.521208932305803,,,,,,
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,eva,rrcf,sh4_ts256,0,500,2379,22,238,9.1,0.1559568183442917,0.5216177878829777,0.2272997909910177,0.1568831885753399,0.5364819762413567,,,,,,
006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,NAB,eva,rrcf,sh4_ts256,0,500,10319,125,1030,37.7,0.1173538007156319,0.4782434353621638,0.1921597202112959,0.1347586411666085,0.549855892737424,,,,,,
008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,71,402,4.1,0.1479056070318351,0.6380759990396372,0.2817036163781811,0.1560157537451363,0.6584584547817767,,,,,,
009_NAB_id_9_Traffic_tr_500_1st_438.csv,NAB,eva,rrcf,sh4_ts256,0,500,2161,128,154,9.8,0.1805084835815596,0.6649660889873231,0.2785819254573488,0.2009394444525411,0.7243598948763336,,,,,,
010_NAB_id_10_WebService_tr_500_1st_271.csv,NAB,eva,rrcf,sh4_ts256,0,500,1000,142,48,4.1,0.4036000631527596,0.6347252949852509,0.4473637673614293,0.4786665661172929,0.7761730003776303,,,,,,
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,204,474,16.1,0.2623616727346844,0.6364979593076139,0.3353894842846192,0.3032180746804686,0.6953380891289662,,,,,,
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,NAB,eva,rrcf,sh4_ts256,0,500,2494,247,248,11.2,0.2270218638071945,0.5720633337028416,0.2655413569988261,0.3461880969722747,0.7590671918307538,,,,,,
014_NAB_id_14_WebService_tr_500_1st_1045.csv,NAB,eva,rrcf,sh4_ts256,0,500,1537,23,152,6.0,0.1377838078833177,0.381697888789771,0.2592251988483519,0.1375829135226526,0.3952931652746161,,,,,,
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,288,513,15.1,0.1594756571895775,0.526246032576471,0.257276085495296,0.1996198870785657,0.611406966503915,,,,,,
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,NAB,eva,rrcf,sh4_ts256,0,500,7266,23,724,27.1,0.1099911785345049,0.500304726948195,0.1934001496390917,0.1130662188305334,0.5086080929999931,,,,,,
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,100,402,1.1,0.1141196478882344,0.5034522974771398,0.2044222684591153,0.1295840060904036,0.5440835584846283,,,,,,
018_NAB_id_18_Facility_tr_500_1st_669.csv,NAB,eva,rrcf,sh4_ts256,0,500,1881,5,188,4.8,0.1794123778522963,0.4781214888266661,0.2506616668019529,0.1838158283805358,0.4835302028323556,,,,,,
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,8,400,15.4,0.2071581586716951,0.5722253273714468,0.2416195419551407,0.1997169768740801,0.5769298312172697,,,,,,
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,288,621,15.5,0.1723542998487956,0.3741548660568531,0.2991304040716358,0.2014178822683859,0.4584059735915494,,,,,,
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,4,520,17.5,0.1566798792689084,0.4599251462585902,0.2573597966744763,0.1526916304426847,0.4613870698546849,,,,,,
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,NAB,eva,rrcf,sh4_ts256,0,500,18049,12,1498,76.3,0.0726985870192631,0.4424848565557765,0.1573928236417398,0.0728499371982159,0.4432127663802282,,,,,,
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,288,513,15.4,0.1729381103952184,0.5371029185510716,0.2566934700827158,0.2108876792607838,0.6242219271505468,,,,,,
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,NAB,eva,rrcf,sh4_ts256,0,500,15832,16,1580,71.2,0.1124099680724983,0.510579220697933,0.1869974095711422,0.1096921809233996,0.5135878035112709,,,,,,
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,NAB,eva,rrcf,sh4_ts256,0,500,2499,8,238,9.9,0.1382251958508876,0.4666179930234444,0.2138920282486774,0.1373675326698218,0.4697020533805729,,,,,,
027_NAB_id_27_Facility_tr_757_1st_2582.csv,NAB,eva,rrcf,sh4_ts256,0,500,3031,5,200,11.7,0.1197227463748814,0.5607443157443157,0.1733930524732473,0.1124426439594188,0.5623430417519346,,,,,,
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,NAB,eva,rrcf,sh4_ts256,0,500,4031,289,430,12.8,0.1398010087368242,0.5609195833302086,0.2622565945120795,0.1821736361066286,0.6521577493455767,,,,,,
551_YAHOO_id_1_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,105,1,4.8,0.5,0.9989130434782608,0.6666622222518517,0.9332931684996412,0.9998595292726362,,,,,,
552_YAHOO_id_2_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,100,1,5.2,0.3333333333333333,0.9978260869565218,0.4999962500281247,0.9411022313988467,0.9998786062944912,,,,,,
555_YAHOO_id_5_WebService_tr_500_1st_730.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,4,6.1,0.0682205513784461,0.9642857142857142,0.173910170179797,0.2812302389810982,0.984030010166564,,,,,,
558_YAHOO_id_8_WebService_tr_500_1st_1125.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1427,24,80,5.3,0.121458154330997,0.5481700118063755,0.1864371796755876,0.1833045772829079,0.6560736366386877,,,,,,
562_YAHOO_id_12_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,126,1,5.0,1.0,1.0,0.999995000025,1.0,1.0,,,,,,
570_YAHOO_id_20_Synthetic_tr_500_1st_658.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,135,4,4.6,0.5178571428571428,0.997546346782988,0.7272680992030051,0.9025503526592142,0.999556610332518,,,,,,
571_YAHOO_id_21_Synthetic_tr_500_1st_623.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,35,9,5.0,0.6133434547908232,0.9941520467836256,0.6206853745836236,0.8667635407782971,0.9986095539255728,,,,,,
579_YAHOO_id_29_WebService_tr_500_1st_1342.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,1,6.2,0.0129870129870129,0.9355385920271416,0.0256407725205789,0.6436610824426238,0.9913664715577604,,,,,,
603_YAHOO_id_53_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,4,1,5.1,0.5,0.9989130434782608,0.6666622222518517,0.4115051801070548,0.9983202937567622,,,,,,
644_YAHOO_id_94_WebService_tr_500_1st_1078.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1435,24,75,5.5,0.0829311488850721,0.4654883720930233,0.196526880406083,0.1055801028319157,0.5479845031351062,,,,,,
645_YAHOO_id_95_WebService_tr_500_1st_1047.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,1,6.1,0.25,0.9974554707379136,0.3999968000255998,0.7132257682795284,0.9993705354914696,,,,,,
649_YAHOO_id_99_WebService_tr_500_1st_1386.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,168,1,5.9,0.25,0.9974554707379136,0.3999968000255998,0.8988921718893452,0.9997970533908276,,,,,,
657_YAHOO_id_107_WebService_tr_500_1st_1260.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1440,4,1,5.8,0.25,0.9968051118210862,0.3999968000255998,0.4115051801070548,0.9983542869133408,,,,,,
658_YAHOO_id_108_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,125,1,4.6,0.25,0.9967391304347826,0.3999968000255998,0.9511663039847836,0.9999007529680424,,,,,,
672_YAHOO_id_122_WebService_tr_500_1st_857.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,1,6.3,0.1666666666666666,0.9957591178965224,0.2857118367556849,0.3297198459455586,0.9976724648373656,,,,,,
680_YAHOO_id_130_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,118,1,5.0,0.25,0.9967391304347826,0.3999968000255998,0.9393563914532842,0.9998735288899528,,,,,,
689_YAHOO_id_139_WebService_tr_500_1st_1073.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,1,6.3,0.5,0.9991518235793044,0.6666622222518517,0.7484552744016688,0.9994835533562094,,,,,,
693_YAHOO_id_143_WebService_tr_500_1st_1003.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1427,24,2,5.2,0.2222222222222222,0.9902702702702704,0.3999952000575993,0.6069258708271901,0.995860969571646,,,,,,
701_YAHOO_id_151_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,156,1,5.1,0.5,0.9989130434782608,0.6666622222518517,0.9701541601560304,0.9999408030814554,,,,,,
723_YAHOO_id_173_WebService_tr_500_1st_1214.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1420,48,2,5.6,0.625,0.9967320261437908,0.6666622222518517,0.9554594195694368,0.9997730080445336,,,,,,
724_YAHOO_id_174_WebService_tr_500_1st_1030.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,5,6.3,0.2371980676328502,0.9875744680851064,0.2857118367556849,0.6401435317676806,0.9957042975161324,,,,,,
734_YAHOO_id_184_WebService_tr_500_1st_768.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1424,23,227,5.4,0.6833552937333461,0.8499737705332482,0.6804073915977137,0.7315881595786452,0.8809145652759404,,,,,,
741_YAHOO_id_191_WebService_tr_500_1st_1114.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,2,5.9,0.3,0.9919354838709676,0.4999950000499994,0.827208741804681,0.9986243412625436,,,,,,
755_YAHOO_id_205_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,125,1,4.8,0.5,0.9989130434782608,0.6666622222518517,0.9638367194165596,0.9999276782536288,,,,,,
762_YAHOO_id_212_WebService_tr_500_1st_1055.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,2,6.0,0.1716917922948073,0.91553480475382,0.3999952000575993,0.3565883850685393,0.9121587266867356,,,,,,
780_YAHOO_id_230_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,154,1,5.2,0.3333333333333333,0.9978260869565218,0.4999962500281247,0.25,0.9978260869565194,,,,,,
788_YAHOO_id_238_WebService_tr_500_1st_973.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1680,24,1,6.1,0.0303030303030303,0.9728583545377438,0.05882295848305,0.0294117647058823,0.9737065309584392,,,,,,
797_YAHOO_id_247_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,158,1,5.1,0.0833333333333333,0.9880434782608696,0.1538447337409193,0.1797149408516314,0.9913268154788198,,,,,,
806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1421,118,1,5.0,0.04,0.9739130434782608,0.0769223372852184,0.690090398576675,0.997080859409294,,,,,,
807_YAHOO_id_257_WebService_tr_500_1st_1210.csv,YAHOO,eva,rrcf,sh4_ts256,0,500,1424,24,17,4.9,0.3599364789017053,0.97807899344964,0.4897913869640389,0.6266576191735043,0.9872193296359212,,,,,,
001_NAB_id_1_Facility_tr_1007_1st_2014.csv,NAB,eva,rrcf,sh4_ts256,1,500,4031,6,343,16.7,0.1706259674828623,0.4704120041994213,0.1778568187999448,0.1642852110433018,0.4757155777959352,,,,,,
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,eva,rrcf,sh4_ts256,1,500,6000,5,637,26.0,0.134142042364314,0.5115295679321413,0.2082020896161868,0.1343909615931423,0.5125192920791353,,,,,,
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,eva,rrcf,sh4_ts256,1,500,2379,22,238,9.4,0.1587564358591272,0.549534256115609,0.2333643508142847,0.1634815013011755,0.5642712548121854,,,,,,
006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,NAB,eva,rrcf,sh4_ts256,1,500,10319,125,1030,39.2,0.1206618188679914,0.4806965237880095,0.1925767287354692,0.1387248413559727,0.5534555800117622,,,,,,
008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,NAB,eva,rrcf,sh4_ts256,1,500,4031,71,402,4.4,0.147790323485323,0.6415191539903551,0.2840408235408725,0.1559038763915763,0.6627793024713907,,,,,,
009_NAB_id_9_Traffic_tr_500_1st_438.csv,NAB,eva,rrcf,sh4_ts256,1,500,2161,128,154,10.2,0.1890205321625928,0.6652030782754074,0.2882837574772632,0.2112222061898526,0.7334827199523849,,,,,,
010_NAB_id_10_WebService_tr_500_1st_271.csv,NAB,eva,rrcf,sh4_ts256,1,500,1000,142,48,4.2,0.3773019353662148,0.6459716076696165,0.3768073598459451,0.4503328547583666,0.7810559305355722,,,,,,
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,NAB,eva,rrcf,sh4_ts256,1,500,4031,204,474,16.2,0.2487852829942406,0.620588564117216,0.3299074886030257,0.2875364061589659,0.6777572681565204,,,,,,
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,NAB,eva,rrcf,sh4_ts256,1,500,2494,247,248,11.5,0.2361043178260447,0.5602205963862099,0.264387340758865,0.3635623200372031,0.7542455661747843,,,,,,
014_NAB_id_14_WebService_tr_500_1st_1045.csv,NAB,eva,rrcf,sh4_ts256,1,500,1537,23,152,6.4,0.1388773479390648,0.390938150460898,0.2574067326712284,0.1382234383075681,0.4021794881426069,,,,,,
